latitude	longitude	altitude (m)	
48.80133333	-122.7075	0.7	
42.79583333	-73.82283333	67.5	
43.03716667	-88.22166667	288.6	
40.108	-88.2855	223.8	
54.58833333	-1.2895	14.2	
42.9345	-72.53466667	109.1	
42.89716667	-85.7795	185.9	
33.67033333	-117.9691667	3.3	
34.5	-93	132.4	
33.4	-110.8	1115.5	
39.48383333	-76.30166667	50.6	
40.25283333	-75.12466667	123.2	
25.70383333	-80.32866667	4.1	
40.73083333	-89.26966667	224.9	
38.53416667	-122.6828333	229.7	
37.5	15.1	0	
34.1335	-84.46666667	272.8	
37.7	-121.4	36.2	
39.75883333	-121.612	556.3	
51.05916667	4.578833333	16	
47.67416667	-122.288	71.7	
39.8835	-75.01566667	16.2	
33.87083333	-83.11333333	217.3	
49.463	8.557166667	102.1	
30.38666667	-81.51916667	1.8	
38.782	-76.25216667	0	
37.22166667	-79.82866667	284.1	
30.37866667	-87.06333333	1.3	
30.38	-87.06	1.5	
58.08616667	8.015333333	10.2	
48.96333333	1.650333333	139.2	
38.97133333	-92.76033333	226.5	
33.824	-116.3963333	83.2	
52.40516667	-1.759666667	118.3	
51.99033333	-0.767833333	115	
33.03116667	-97.07866667	193.1	
43.15783333	-75.462	170.3	
41.66283333	-103.0966667	1117.3	
39.48466667	-111.4936667	1777.8	
44.76466667	-121.272	480.5	
42.65833333	-70.6125	10.2	
32.8155	-116.8138333	511.6	
39.9845	-105.1416667	1652.6	
41.79716667	-73.17083333	366.2	
39.57633333	-74.23133333	0.9	
52.6625	8.206166667	32.4	
45.6905	-118.8526667	462	
32.55466667	-84.09683333	127.4	
51.88966667	6.002	12.8	
33.0095	-96.81366667	181.7	
40.4535	-105.068	1530.1	
37.23	-121.8216667	54.6	
28.008	-15.37783333	19.4	
38.79333333	0.18	139.6	
42.15416667	-92.03333333	250.4	
33.863	-118.3633333	31.2	
37.59633333	-122.0696667	4.3	
37.91633333	-120.2831667	714.8	
34.43466667	-103.3188333	1334	
42.52866667	-83.7955	284	
54.32033333	9.663333333	9	
49.78366667	7.649166667	155.8	
51.38333333	-2.383333333	17	
45.56283333	-73.8345	29.9	
53.20966667	6.28	2.2	
39.06416667	-104.748	2310	
50.88416667	-3.373666667	80	
53.14816667	-2.371666667	65.2	
53.14216667	-2.3695	69.7	
42.87033333	-73.40666667	263.9	
47.51666667	8.666666667	396	
20.217	-155.817	307.5	
38.9745	-94.66866667	315.3	
42.60933333	-71.407	56.3	
62.29316667	-145.3353333	504.8	
39.1	-104.7	2246.7	
38.845	-77.455	80.5	
34.06716667	-78.86966667	33.8	
33.532	-117.144	350.8	
35.11116667	-106.737	1600.1	
39.03283333	-122.9238333	427.9	
38.53933333	-106.1888333	2512.4	
45.46666667	-122.95	52.9	
42.32283333	-71.45116667	93.9	
27.76033333	-15.60966667	54.1	
53.32383333	6.884666667	-2.4	
39.395	-76.938	171.8	
33.73333333	-116.8803333	620.9	
45.41716667	-83.8105	183.7	
37.32416667	-121.9805	43.7	
40.338	-111.7286667	1400.3	
33.48666667	-117.063	348.4	
33.48683333	-117.0633333	348.5	
38.98466667	1.3	14.4	
32.97883333	-96.567	152.8	
52.70616667	5.2395	-2.6	
43.44383333	-3.884166667	36.8	
52.59366667	1.236666667	32.2	
53.10916667	-1.337166667	140.6	
36.97166667	-121.9595	21.9	
34.557	-111.8711667	989	
36.15666667	-95.87416667	189.2	
-43.37733333	172.4446667	78.9	
48.46116667	14.31116667	820.6	
37.10383333	-78.9175	178.4	
49.24616667	-124.8036667	28.9	
13.50316667	144.7768333	34	
40.17416667	-8.838333333	77	
46.62133333	-122.8038333	100	
32.77516667	-108.2588333	1868.6	
48.7655	-101.503	497.4	
33.97783333	-116.9575	932.9	
40.72583333	-97.2345	466.8	
37.0305	-121.5278333	68.7	
47.9705	-122.0698333	85.8	
40.20416667	-83.08666667	279.4	
39.09083333	-104.8055	2270.6	
42.30466667	-83.733	273.8	
40.83333333	-88.15	200.9	
42.26333333	-75.307	481.7	
32.81083333	-98.14583333	295.7	
30.21333333	-81.6015	6	
42.6	-72.6	74.8	
52.72966667	5.158	1.4	
-37.66783333	175.2613333	29.6	
39.8295	-105.4801667	2853.3	
32.41533333	-93.78133333	58.6	
42.283	-72.70366667	63.1	
39.2	-119.7	1455	
37.47983333	-79.7075	416.5	
39.71466667	-82.61	247.4	
39.33866667	-77.78833333	133	
40.98783333	-111.9286667	1290.4	
46.98316667	-122.8531667	59.4	
40.9595	-72.99666667	41.4	
39.4825	-88.17633333	213.2	
43.59483333	-71.7415	151.4	
47.655	19.29116667	176.4	
40.007	-105.8863333	2675.4	
39.58166667	-105.0058333	1683.6	
39.26366667	-77.58383333	129.6	
40.81983333	-89.62133333	234.9	
10.35533333	-66.96166667	1475.6	
40.60383333	-122.3325	199.3	
35.44533333	-83.03366667	1028.7	
36.18133333	-77.683	33.7	
32.36916667	-111.0658333	703.4	
35.86883333	-98.1995	365.8	
48.21866667	-122.6866667	32.3	
51.8695	-2.218333333	20.6	
32.9405	-105.8416667	2088.5	
37.875	-89.137	120	
50.662	-1.2	47.2	
39.96633333	-105.0518333	1619.4	
41.79916667	-71.8825	71.3	
42.39283333	-71.15633333	5.1	
36.44083333	-78.068	103.9	
50.33883333	8.744166667	149.8	
40.35033333	-74.6025	30.3	
50.31	9.468666667	200.8	
47.315	8.055333333	452.8	
52.93666667	9.309666667	48.8	
-22.988	117.9833333	615.8	
51.09666667	14.39133333	291	
34.59633333	-79.6345	42.8	
32.90083333	-96.77133333	158.8	
50.86883333	6.0255	150.8	
49.59333333	8.3575	95	
44.36	-68.61	105.7	
60.45033333	23.23716667	55.6	
39.16783333	-75.59966667	15.9	
44.71216667	-74.95333333	140.3	
41.30216667	-72.79583333	37	
51.948	-0.883	117.4	
51.05416667	12.545	174	
40.20833333	-104.9366667	1496	
32.1855	-110.7391667	927.4	
28.4745	-82.653	1.7	
51.37616667	8.591666667	508	
40.54283333	-3.688333333	715	
35.38766667	-106.0388333	1792	
39.1	-77.3	122.4	
47.358	-122.0545	174.9	
32.6	-80.10866667	2	
37.7835	-122.1955	71.7	
40.15016667	-82.24166667	318.5	
40.13083333	-5.696666667	649	
42.345	-88.20616667	231.4	
38.36533333	-90.38	149.1	
39.7025	-76.54466667	225.3	
33.82666667	-111.9016667	769.3	
-45.11183333	170.9383333	45	
37.9375	-122.5375	39.9	
38.445	-90.414	148.3	
39.69966667	-104.9528333	1640.4	
46.35133333	15.41133333	343	
52.00416667	-1.395	135	
38.90716667	1.413	28.4	
54.54883333	9.336333333	6.2	
36.03966667	-115.0936667	616.5	
33.3855	-97.48833333	275.8	
40.65816667	-97.21883333	466.2	
35.41216667	-83.3645	616	
51.31883333	-0.540333333	45	
-37.73866667	145.0961667	67.9	
45.23166667	-120.1833333	861.5	
36.78	-3.895	211	
34.35183333	-119.0818333	89	
51.9795	4.341333333	-0.6	
47.512	10.28033333	749.1	
32.64416667	-105.6946667	2135.7	
45.34283333	-122.565	111.6	
55.5225	13.21966667	51.2	
45.70533333	9.037	296.2	
33.01716667	-116.6113333	1369.1	
49.01366667	8.356166667	114.2	
41.74416667	-77.29283333	454.6	
51.92616667	1.264166667	2.4	
53.06366667	7.336666667	1.6	
26.93716667	-80.11	2.3	
34.5	-96.4	195.1	
45.5	-73.7	35.2	
49.37366667	7.083333333	281.6	
51.21533333	0.2755		
44.40716667	8.976333333	78.8	
47.88383333	-121.8853333	109.9	
42.85416667	-88.43583333	250.2	
20.892	-105.357	192.7	
35.242	-106.6471667	1609.2	
34.71333333	-111.9088333	1037.3	
37.74883333	-122.4653333	209.5	
52	5.5	61	
42.71366667	-73.61133333	149.5	
31.76	-94.6605	148.7	
32.98916667	-97.42416667	259.1	
35.54616667	-82.34133333	819.7	
35.1	-118.5	1358.1	
35.1255	-106.5213333	1719.5	
53.34233333	-3.005333333	40.3	
51.74033333	4.548666667	-0.8	
59.37233333	18.6555	27.5	
47.88166667	-122.5753333	25.5	
43.04216667	-88.47533333	265.5	
44.6275	-73.04133333	266.3	
53.87866667	-119.1355	1215.3	
38.65	-8.972	37.4	
51.04416667	3.748	8	
41.30633333	1.995	35.4	
46.44283333	-72.77216667	107.8	
43.8755	-79.31283333	179.9	
-38.42133333	144.8363333	13.2	
36.94166667	-81.086	705.4	
38.97033333	119.8903333		
45.40833333	-122.5	68	
40.79016667	-111.1791667	2352.2	
35.27166667	-82.603	749.8	
38.82533333	-104.8836667	1969.4	
47.57583333	7.809166667	286	
18.20516667	-66.01233333	193.5	
49.02966667	-122.2971667	56.1	
39.67233333	-105.15	1779.2	
37.44716667	-122.1788333	21.5	
41.75116667	-76.443	235.2	
46.1505	0.964166667	206.9	
46.15083333	0.964166667		
50.735	15.255	610	
54.0495	-128.6656667	11.3	
35.7055	-97.54916667	329.1	
-27.593	-48.5875	45.6	
43.8905	-71.12166667	285.5	
-33.76866667	150.888	58.5	
41.57433333	-112.0321667	1297	
46.58133333	-94.242	390.7	
32.40216667	-106.6836667	1361.2	
53.16716667	-2.914333333	12.8	
29.187	-110.8783333	250.3	
53.90416667	9.1295	-0.6	
39.7435	-104.911	1629.7	
36.97133333	-121.9688333	20.6	
37.735	-122.4425	122.2	
41.0455	-96.01416667	306.5	
45.26916667	-122.6911667	46.3	
28.40166667	-80.67283333	1.8	
35.1385	-120.5605	101.5	
45.85466667	-66.6885	40.5	
46.8455	-98.93466667	501.1	
35.1795	-95.607	181.4	
36.836	-76.0565	2.8	
36.8	-76.1	3.1	
55.793	-3.911	133.4	
30.11916667	-97.89016667	261.1	
45.469	-120.2338333	448.6	
45.5605	-117.906	842.5	
36.145	-86.40416667	222.6	
43.09483333	-85.4675	266.3	
41.57383333	-71.47233333	22.2	
32.90033333	-105.5246667	2202	
32.82966667	-96.64866667	166.8	
34.20633333	-118.1738333	480.3	
58.81983333	5.747	64	
-37.12866667	174.6086667	67.6	
40.85416667	-81.5095	315.2	
39.62533333	-119.6906667	1368.2	
25.60483333	-100.2643333	570	
51.39616667	5.293666667	26	
-35.193	173.9395	80.8	
-38.15716667	145.117	56.9	
43.71416667	-79.35633333	123.5	
50.92883333	4.533	18.8	
-34.97016667	138.5923333	52.3	
46.3545	7.025166667	1340.3	
37.336	-122.0575	84.2	
43.33516667	-80.75533333	335.9	
39.38116667	-82.855	233.5	
40.58216667	22.95733333	46	
50.68716667	8.362833333	257.6	
51.28383333	-0.358666667	72.6	
26.1405	-80.12783333	2.1	
53.88	9.534166667	15	
38.398	-76.6625	43.1	
39.66616667	-77.39333333	244.1	
49.05833333	20.30283333	667.2	
29.7455	-95.4455	17.5	
43.26883333	-2.022	19.9	
45.14966667	14.54	69	
38.94016667	-92.36116667	218.5	
40.81133333	-80.0025	367.1	
54.9695	8.69	4.2	
39.4	-123.3	448.6	
18.0825	-67.039	44.1	
32.83133333	-97.50083333	220.4	
25.46833333	-80.51866667	1.3	
39.13333333	-76.8435	85.2	
39.78116667	-76.01533333	125.7	
39.781	-76.01583333	123.7	
42.17883333	-71.53383333	119.6	
59.2425	-2.587833333	3.4	
34	-84.4	280.3	
33.69783333	-116.3848333	151	
56.05633333	13.10716667	179.6	
41.83883333	-71.39916667	61.1	
37.45416667	-119.6456667	1495.2	
42.98633333	-87.87833333	194.2	
-42.9605	147.3158333	67.4	
44.38033333	-88.70666667	241.8	
44.67966667	-63.46516667	31.6	
43.13416667	12.42383333	332.2	
31.41316667	-110.1451667	1319.3	
37.04116667	-119.5271667	498	
44.087	7.252833333	1111.8	
35.0245	-80.853	207.6	
48.717	10.75116667	411.6	
33.19283333	-116.2786667	174.2	
48.0855	11.632	543.5	
47.56	7.611166667	253.8	
59.6	11.1795	154.8	
40.353	-104.8703333	1486	
42.74183333	-71.53833333	67.6	
49.64116667	-124.062	55.4	
53.78966667	-3.001666667	7.2	
33.14083333	-96.58383333	177.2	
42.59366667	-5.532	941.3	
27.67016667	-80.36116667	3	
35.1195	-114.6208333	157.8	
30.295	-81.867	24.4	
46.24883333	-60.25166667	1.8	
51.28966667	0.492	55.3	
36.85066667	-119.6311667	127.3	
41.3855	2.1955	9.8	
42.14466667	-70.69416667	4.4	
30.13483333	-95.648	53.8	
30.135	-95.64766667	53.6	
47.35316667	-122.5881667	97	
33.23683333	-87.687	58.2	
40.3245	-79.7555	309.9	
37.129	-85.85916667	211.8	
55.96133333	13.10016667	79.8	
50.76166667	12.93466667	475	
47.67083333	9.5875	462	
46.47333333	-87.36783333	222.8	
33.878	-111.918	818.1	
42.43283333	23.817	635.2	
29.98	-95.534	37.7	
43.19633333	2.978833333	10.2	
43.32	-123.0596667	225.8	
47.897	-122.177	114.7	
30.23083333	-89.78983333	1.7	
47.436	-122.3393333	100.2	
49.927	1.947	45.5	
49.9285	1.947833333	47.6	
39.608	-77.37466667	130.3	
29.599	-95.10633333	6.3	
50.72583333	2.531166667	27.2	
46.716	7.627833333	597.4	
35.08333333	-82.15	284.6	
44.60616667	-116.6143333	867.8	
39.43216667	-84.358	229.7	
44.1395	-64.6185	3.2	
39.27633333	-94.33683333	276.5	
43.83683333	-69.506	13.1	
37.43833333	-122.1241667	2.9	
52.7045	-2.527166667	94.2	
46.6805	-71.22333333	99.9	
37.41966667	-77.67766667	77.5	
60.578	-151.3116667	26.1	
34.635	-92.55666667	133.4	
46.50633333	6.55	370	
-20.035	57.06833333	0	
37.57816667	-97.403	395.8	
37.328	-119.5525	1084.3	
29.52633333	-95.04866667	4.4	
54.19283333	-2.843666667	64.6	
44.04633333	-94.4	297.4	
45.38633333	11.875	13.2	
39.21366667	-0.313	4.8	
30.08183333	-81.413	10.1	
36.393	-92.30166667	244.3	
43.61916667	6.766666667	365	
40.98866667	-81.57866667	315.3	
37.61	-77.488	63.9	
50.67583333	-123.9605	124.8	
50.48516667	-124.3958333	5.3	
45.26416667	-123.9528333	8.5	
44.00416667	-73.17166667	119.2	
30.83283333	-83.98133333	79.9	
64.0855	-21.81983333	113.2	
37.33466667	-121.9788333	35.1	
49.1925	-122.8195	112.7	
42.01916667	-91.1295	240.7	
-33.94966667	150.8591667	55.8	
36.33	-95.2945	194.7	
43.3745	-72.367	176.6	
48.18983333	17.05066667	227.6	
33.6605	-86.53133333	290.2	
34.5905	-92.495	120.9	
44.472	11.11966667	136.3	
35.68216667	-105.9491667	2120.3	
33.95316667	-117.6963333	254.9	
44.19683333	12.18666667	23	
44.2325	-103.7761667	1850.4	
37.8	-82.8	306.8	
34.96383333	-80.7965	171.2	
49.17466667	-122.807	104.2	
47.82533333	-122.1408333	130.4	
38.71016667	-123.4513333	24	
40.51933333	-105.1041667	1557.5	
38.71116667	-120.9155	393.6	
34.43466667	-86.53316667	305.1	
36.06783333	-115.0491667	527	
37.8005	-78.75416667	142	
58.4475	14.89616667	101.4	
37.11483333	-3.606333333	743.7	
42.67433333	-70.97183333	27	
46.6755	8.751166667	1409.7	
43.50716667	-83.39166667	238.2	
46.21066667	-119.1426667	121.8	
37.98383333	-104.8653333	1878.6	
54.198	-0.438	44.4	
32.9	-96	134.9	
33.10416667	-96.75166667	232.4	
25.9345	-81.714	2	
22.34716667	114.2603333	108.6	
52.99866667	9.600333333	61.4	
48.02366667	10.77383333	624.9	
38.6	-77	42.6	
47.5855	-122.1491667	118.6	
40.0165	-75.8185	136.9	
38.00566667	-1.029166667	35	
39.80716667	-88.019	198.2	
36.36083333	-87.1495	166	
44.9945	-84.658	400.8	
45.922	-118.3775	336.1	
42.6605	21.17633333	671.5	
62.80716667	23.51133333	82	
33.59233333	-83.84283333	240.5	
50.935	-0.392	37.6	
41.65283333	-72.18383333	133.6	
46.4995	-80.99283333	295.3	
36.11216667	-78.57116667	132.8	
41.90583333	-72.93266667	282.3	
59.7	10.5	104	
31.863	-109.0641667	1262.6	
48.19466667	-106.6128333	673.8	
42.9	-72.9	608.4	
42.9445	-72.889	639.6	
38.86033333	-94.6825	324.8	
44.49916667	-80.0475	177.8	
52.30383333	4.971666667	-0.8	
49.99933333	8.006	98.2	
47.17916667	-123.9583333	44	
44.32133333	23.8095	114.4	
46.74666667	15.432	292	
41.79966667	-76.42366667	372.8	
52.45616667	0.057833333	0.3	
29.979	-95.7065	46.4	
60.82866667	-135.1938333	654.2	
26.01733333	-80.14966667	3	
36.11333333	-84.21283333	284.8	
61.52116667	-149.0846667	15.3	
39.69833333	-89.7555	180.5	
32.7345	-17.1945	320	
38.51533333	-122.9833333	19.3	
32.60366667	-110.7536667	1414	
37.54883333	-122.2586667	1.6	
37.239	-122.044	607.5	
37.95933333	-121.781	75.5	
30.163	-94.19583333	6.9	
28.852	-82.5865	1.7	
48.693	2.273	51.3	
40.24	-75.639	43.9	
42.26383333	-0.4495	742.4	
54.11166667	-2.788666667	20.2	
39.70833333	-105.0845	1685.3	
45.686	-121.566	215.6	
46.3525	18.71116667	91	
46.75416667	7.619166667	562	
53.06666667	-1.283333333	146	
42.8175	-73.92783333	88.6	
30.5625	-90.92666667	20.1	
42.37783333	-70.97183333	0	
32.183	-96.912	188.7	
42.87116667	25.31533333	396	
51.758	5.739166667	14.2	
49.20316667	-122.8053333	84.1	
32.36833333	-90.02483333	102.2	
37.85116667	-122.155	232.4	
35.12083333	-89.8475	79.8	
33.79083333	-118.38	228	
40.007	-86.18083333	276.8	
33.30016667	-96.52833333	214.1	
-39.045	177.4263333	8	
34.63533333	-84.45	449.6	
54.09216667	-0.6605	114.2	
56.02966667	10.2645	5	
39.42883333	-119.8186667	1560.7	
55.71083333	-4.7245	45.2	
48.23833333	-114.3166667	913	
39.455	77.088	1181.6	
42.243	-84.50133333	302.5	
33.16366667	-96.685	217.5	
33.03566667	-96.74816667	209.5	
51.46333333	-0.370833333	23	
28.484	-81.3335	30.2	
44.61916667	-69.778	80.4	
34.755	-83.65	474.2	
56.13416667	9.169166667	78	
40.883	-3.586666667	1054.8	
40.615	-105.0416667	1541.8	
27.78733333	-82.65183333	13.9	
52.15316667	10.58683333	83.1	
37.32833333	-120.452	55	
51.44133333	5.041166667	25.8	
19.69683333	-155.9818333	362.5	
48.1225	16.3935	188.8	
10.39683333	122.8916667	11.8	
60.38866667	0	0	
49.70133333	6.602166667	261.2	
43.08116667	-108.5286667	1648.6	
35.31833333	-106.4833333	1673.6	
45.87133333	8.631	222.3	
32.46083333	-116.825	168	
39.844	-105.4706667	2783.6	
33.70333333	-84.03666667	258.4	
35.97033333	-115.1983333	747	
-35.32933333	149.0835	582.8	
32.51533333	-87.83866667	36.3	
29.801	-100.997	405.4	
39.48116667	-119.8433333	1490.8	
37.84866667	-106.9171667	2819	
52.329	1.676	10.4	
53.07783333	6.378666667	6.5	
44.59966667	-73.1535	94.5	
44.49366667	-68.458	30	
30.47616667	-97.57183333	214.1	
-32.387	152.4443333	37.3	
32.29666667	-110.7613333	843.6	
52.83783333	-2.176666667	85	
42.5	-74.8	520.1	
49.26333333	17.7175	269	
47.12	-70.9	453.2	
53.0225	6.5905	8.8	
49.03	6.055	172	
39.22416667	9.134	10.6	
-43.66133333	172.4191667	17	
44.222	-76.19233333	74.6	
38.43333333	-122.8991667	74.8	
33.12133333	-108.9733333	1601	
27.15966667	-80.33383333	5.9	
40.599	-79.914	351.9	
36.5695	-121.9675	18.4	
41.2025	-73.1405	31.1	
39.76116667	-101.598	1070.5	
41.585	-70.82933333	0.3	
48.6205	-93.607	349.4	
46.2965	-118.3013333	321	
26.47933333	-80.11866667	4.8	
51.43633333	-1.275166667	156.5	
43.23733333	-73.49216667	91.4	
39.01966667	-84.606	279.6	
43.1145	-7.463666667	434.8	
34.23866667	-108.8746667	2199.4	
48.69583333	-110.9805	1024.7	
48.67366667	13.3005	379.7	
45.00133333	-93.1225	284.3	
33.95966667	-118.13	40.5	
47.49916667	-121.7781667	134.9	
58.77366667	5.8685	168.6	
38.4	-121.1	60.1	
32.9045	-97.298	208.9	
40.148	-74.24916667	29.4	
39.43483333	-104.8496667	1978.1	
40.96116667	-2.183	1212.5	
34.13666667	-118.1261667	231.6	
50.24966667	10.1625	338.6	
32.43083333	-111.0378333	838.6	
35.2385	-93.02916667	115.7	
40.64666667	-111.9793333	1399.5	
44.07533333	-103.2053333	974.3	
48.63516667	8.084666667	141.7	
52.317	8.563333333	54.4	
46.21516667	10.17183333	436.5	
43.1855	2.5965	90.2	
50.90566667	11.55366667	206.6	
41.71583333	-70.02783333	15.5	
32.85883333	-97.2745	181.5	
49.77333333	-92.83833333	381.4	
29.72966667	-95.79316667	35.4	
48.85666667	2.5205	40.4	
47.59366667	7.8755	309.2	
48.4	1.9	150	
41.4725	-83.28533333	187.4	
38.52466667	-81.86133333	175.9	
40.86783333	-80.27833333	268.8	
45.173	10.67666667	24	
52.66133333	-7.254166667	46	
40.222	-75.0205	96.9	
45.46866667	11.3505	198	
48.36116667	14.16333333	370.4	
31.58566667	-92.60166667	50.1	
48.4195	-122.269	114.7	
48.2025	11.373	506.6	
32.28883333	-110.8938333	792.1	
32.77166667	-117.0333333	148	
38.882	-120.8331667	772.1	
68.0165	15.3275	6.4	
44.7915	-93.19466667	288.2	
29.90933333	-85.367	6.3	
33.96116667	-84.1605	290.1	
37.9335	-101.5221667	969.1	
55.952	37.49666667	175	
-40.95466667	-175.5705	-3845	
28.92933333	-82.00666667	22.4	
-33.87083333	151.2205	7.8	
46.00966667	12.623	95.2	
42.69966667	-71.01933333	50.7	
50.60783333	8.71	173	
33.86633333	-84.3705	300.3	
40.22283333	-77.01416667	132.7	
24.94483333	121.2085	150.2	
43.7	-90.6	262.1	
49.2075	9.513333333	266	
48.93283333	9.7495	478	
50.35183333	-4.511666667	118.4	
0.602833333	-1.425	-5037.7	
51.0835	0.033		
40.576	-74.27316667	10.7	
45.10583333	-71.29033333	563.4	
41.94866667	-88.38783333	252.6	
60.14116667	22.67133333	19.8	
39.0855	-94.35133333	255.1	
22.622	120.3216667	14.8	
44.35216667	68.82	231.6	
45.24466667	-122.435	426.9	
-32.893	-60.69	33.6	
32.82616667	-96.757	180.3	
41.47466667	-81.91883333	198.3	
51.53466667	0.027833333	9.3	
47.362	8.515	431.4	
32.21833333	-90.16266667	84.9	
39.268	-84.413	179	
44.9075	-84.71883333	445.8	
35.24883333	-81.03283333	208.9	
40.56783333	-75.76633333	214.6	
42.0095	-75.51266667	511.5	
46.70233333	8.8505	1155.3	
46.20383333	8.8505	436	
44.15083333	-78.44583333	215.6	
48.46883333	15.94383333	274.3	
38.78066667	-88.893	174.2	
51.97116667	5.332166667	6	
30.38166667	-97.347	172.3	
50.08	14.393	325.4	
13.47633333	144.7621667	30	
41.98083333	-91.68266667	221.5	
41.2	-102.8	1256.8	
-33.75283333	151.2911667	14.2	
40.473	-74.33866667	7.5	
49.585	18.3675	379	
40.60383333	-112.483	1322.7	
47.96866667	-1.745333333	15.7	
42.07233333	-70.68983333	3.2	
45.62483333	-122.4081667	117.8	
38.043	-1.093666667	71.2	
52.66633333	5.202166667	0	
45.82	9.378833333	407.4	
49.96116667	16.3995	335.4	
40.522	-75.408	183.9	
46.19383333	4.700833333	281.2	
34.151	-82.08666667	164.7	
45.05716667	-94.08766667	312.8	
45.05916667	-92.8525	278.6	
58.77283333	-5.845333333	0	
42.91983333	-110.9963333	1811.2	
51.60583333	-0.337166667	72.6	
46.03133333	13.203	90	
38.715	-120.9991667	441.8	
35.02083333	-83.97016667	543.1	
27.90266667	-82.30616667	10.6	
44.1655	-88.77083333	228.4	
38.00966667	21.92616667	787.4	
34.6085	-86.52683333	438.4	
39.69966667	-76.58883333	189.3	
47.81133333	7.160833333	305.6	
38.23616667	-112.2238333	1833	
40.174	18.2955	83.7	
-32.94533333	151.7555	19.4	
50.5	13.45916667	292	
-33.382	147.7196667	221.1	
44.4315	-75.4695	134	
39.47483333	-84.45883333	198.5	
45.5575	-93.20883333	293	
41.948	-87.65866667	182.9	
51.837	4.57	-1	
44.14833333	12.4595	1.6	
51.85916667	5.785333333	9	
40.886	-85.916	233.4	
43.92183333	-116.7911667	730	
36.6155	-88.18916667	156.9	
43.62	-71.17216667	170	
37.53483333	-122.3398333	163.1	
30.49833333	-86.48683333	0	
35.2775	-111.4988333	1997.2	
32.97633333	-96.582	155.6	
46.17066667	-119.1761667	266.9	
27.98333333	-80.73166667	4.7	
34.15366667	-97.1125	254.7	
27.08583333	-80.51466667	11.9	
40.56983333	-75.678	195.5	
53.4495	-2.398	22.5	
50.75366667	-1.993833333	21	
47.328	-122.0396667	152.7	
44.41383333	-80.09583333	219.9	
42.36316667	-71.62983333	84.5	
39.6	-83.97333333	273.8	
57.52133333	11.94333333	7	
45.87483333	9.651833333	399.8	
39.1645	-76.861	98	
50.83533333	-0.315	4.8	
51.642	8.663	180.4	
57.69666667	12.4825	128	
31.69833333	-94.52366667	110.6	
36.271	-92.53916667	166.8	
36.21583333	-82.68833333	437.2	
55.9925	12.49033333	46.4	
42.18333333	-122.6833333	618.2	
51.9545	5.207833333	0.6	
45.31283333	8.9695	101.1	
40.2825	-80.0845	314	
38.30033333	-79.12966667	518.9	
34.057	-84.56	317.2	
37.80216667	-122.433	11.3	
-37.90533333	145.0636667	47.2	
39.4395	-83.89533333	305.8	
59.43733333	10.00016667	51.8	
52.648	-1.69	85.4	
40.02616667	-74.2165	27.5	
42.92666667	-76.11083333	367.5	
47.84333333	7.928333333	800	
40.97816667	-72.12033333	12.7	
34.91483333	-89.98	114.8	
45.74333333	0.120166667	52	
48.57516667	1.588666667	102.1	
41.71783333	-78.55833333	501.2	
57.81666667	12.3525	88	
37.74583333	-121.918	140.1	
34.6	-109.6	1668.8	
43.28266667	3.465166667	5.3	
52.21083333	-0.8825	112	
